"_time","All_Traffic.dvc","All_Traffic.src","All_Traffic.dest","All_Traffic.dest_port","values(All_Traffic.action)","values(All_Traffic.protocol)","values(All_Traffic.src_zone)","values(All_Traffic.dest_zone)"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.39",37375,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.39",37414,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.39",37426,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.39",37509,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.39",37534,teardown,ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.39",37536,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.39",37543,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.39",37545,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.39",37616,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.39",37645,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.39",37672,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",30801,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",30812,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",30835,allowed,ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",30840,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",30846,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",30872,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",30875,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",30876,teardown,ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",30880,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",30882,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",30884,teardown,ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",30885,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",30886,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",30890,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",31000,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",31402,allowed,ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",31405,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",31411,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",31415,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",31419,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",31421,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",31423,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",31430,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",31433,teardown,ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",31435,allowed,ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",31442,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",31443,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",31444,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",31448,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",31455,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",31456,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",31457,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",31459,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",31461,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",31466,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",31468,teardown,ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",31475,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",31479,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",31480,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",31481,teardown,ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",31490,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",31492,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",33103,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",33105,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",33109,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",33115,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",33116,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",33119,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",33124,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",33126,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",33135,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",33138,teardown,ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",33140,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",33141,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",33142,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",33143,teardown,ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",33152,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",33157,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",33160,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",33167,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",33169,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",33171,allowed,ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",33176,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",33180,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",33182,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",33184,allowed,ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",33186,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",33188,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",33194,allowed,ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.40",33196,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.41",31000,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.41",33600,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.45",443,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.45",80,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",31000,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",32700,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36704,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36706,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36707,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36708,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36712,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36713,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36714,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36715,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36719,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36722,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36724,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36725,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36728,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36729,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36730,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36732,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36733,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36734,teardown,ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36735,teardown,ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36736,allowed,ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36739,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36740,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36741,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36742,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36743,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36753,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36757,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36758,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36759,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36761,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36765,allowed,ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36768,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36769,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36771,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36772,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36776,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36777,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36779,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36780,allowed,ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36781,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36782,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36784,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36785,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36787,allowed,ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36790,allowed,ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36791,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36792,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36793,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36794,teardown,ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36795,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36796,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36798,allowed,ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36801,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36802,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36806,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36808,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36809,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36810,teardown,ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36812,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36815,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36818,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36823,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36826,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36828,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36829,teardown,ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36832,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36835,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36838,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36839,allowed,ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36842,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36843,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36850,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36851,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36854,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36856,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36859,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36860,allowed,ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36862,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36863,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36865,allowed,ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36867,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36868,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36869,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36870,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36871,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36876,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36879,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36883,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36884,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36885,teardown,ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36886,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36888,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36889,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36892,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36894,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36895,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
"2021-06-08T00:00:00.000-0500",lrn2f51,"10.89.4.1","156.55.112.47",36896,"allowed teardown",ip,"lpci-agg","lpci-app-dmz"
